"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"resource_nums"
"02/16/2016 16:29:37:581 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-500","500","-500","500"
"[run number]","resource_density","patchiness","c1_mult","c2_mult","calc_R","[step]","num-patches-r","count patches with [resource?]"
"478","""sparse""","5","41","201","false","1","44.532888","34"
"479","""sparse""","5","41","201","false","1","44.532888","43"
"480","""sparse""","5","41","201","false","1","44.532888","35"
"481","""sparse""","5","81","1","false","1","44.532888","41"
"483","""sparse""","5","81","1","false","1","44.532888","54"
"485","""sparse""","5","81","1","false","1","44.532888","41"
"482","""sparse""","5","81","1","false","1","44.532888","47"
"486","""sparse""","5","81","1","false","1","44.532888","53"
"487","""sparse""","5","81","1","false","1","44.532888","32"
"488","""sparse""","5","81","1","false","1","44.532888","45"
"484","""sparse""","5","81","1","false","1","44.532888","33"
"489","""sparse""","5","81","1","false","1","44.532888","43"
"490","""sparse""","5","81","1","false","1","44.532888","52"
"491","""sparse""","5","81","41","false","1","44.532888","39"
"493","""sparse""","5","81","41","false","1","44.532888","44"
"494","""sparse""","5","81","41","false","1","44.532888","53"
"495","""sparse""","5","81","41","false","1","44.532888","41"
"492","""sparse""","5","81","41","false","1","44.532888","52"
"497","""sparse""","5","81","41","false","1","44.532888","37"
"496","""sparse""","5","81","41","false","1","44.532888","42"
"501","""sparse""","5","81","81","false","1","44.532888","36"
"499","""sparse""","5","81","41","false","1","44.532888","39"
"500","""sparse""","5","81","41","false","1","44.532888","44"
"498","""sparse""","5","81","41","false","1","44.532888","40"
"502","""sparse""","5","81","81","false","1","44.532888","53"
"504","""sparse""","5","81","81","false","1","44.532888","42"
"503","""sparse""","5","81","81","false","1","44.532888","51"
"505","""sparse""","5","81","81","false","1","44.532888","42"
"506","""sparse""","5","81","81","false","1","44.532888","33"
"508","""sparse""","5","81","81","false","1","44.532888","47"
"507","""sparse""","5","81","81","false","1","44.532888","54"
"509","""sparse""","5","81","81","false","1","44.532888","53"
"510","""sparse""","5","81","81","false","1","44.532888","43"
"511","""sparse""","5","81","121","false","1","44.532888","47"
"512","""sparse""","5","81","121","false","1","44.532888","53"
"513","""sparse""","5","81","121","false","1","44.532888","39"
"514","""sparse""","5","81","121","false","1","44.532888","38"
"515","""sparse""","5","81","121","false","1","44.532888","53"
"516","""sparse""","5","81","121","false","1","44.532888","38"
"518","""sparse""","5","81","121","false","1","44.532888","46"
"517","""sparse""","5","81","121","false","1","44.532888","27"
"519","""sparse""","5","81","121","false","1","44.532888","48"
"520","""sparse""","5","81","121","false","1","44.532888","47"
"522","""sparse""","5","81","161","false","1","44.532888","42"
"523","""sparse""","5","81","161","false","1","44.532888","48"
"524","""sparse""","5","81","161","false","1","44.532888","59"
"525","""sparse""","5","81","161","false","1","44.532888","52"
"521","""sparse""","5","81","161","false","1","44.532888","53"
"526","""sparse""","5","81","161","false","1","44.532888","48"
"527","""sparse""","5","81","161","false","1","44.532888","51"
"529","""sparse""","5","81","161","false","1","44.532888","44"
"530","""sparse""","5","81","161","false","1","44.532888","50"
"531","""sparse""","5","81","201","false","1","44.532888","45"
"532","""sparse""","5","81","201","false","1","44.532888","39"
"528","""sparse""","5","81","161","false","1","44.532888","58"
"534","""sparse""","5","81","201","false","1","44.532888","50"
"533","""sparse""","5","81","201","false","1","44.532888","47"
"535","""sparse""","5","81","201","false","1","44.532888","58"
"536","""sparse""","5","81","201","false","1","44.532888","49"
"537","""sparse""","5","81","201","false","1","44.532888","32"
"538","""sparse""","5","81","201","false","1","44.532888","42"
"539","""sparse""","5","81","201","false","1","44.532888","42"
"541","""sparse""","5","121","1","false","1","44.532888","35"
"540","""sparse""","5","81","201","false","1","44.532888","41"
"543","""sparse""","5","121","1","false","1","44.532888","48"
"542","""sparse""","5","121","1","false","1","44.532888","52"
"544","""sparse""","5","121","1","false","1","44.532888","43"
"545","""sparse""","5","121","1","false","1","44.532888","38"
"546","""sparse""","5","121","1","false","1","44.532888","40"
"547","""sparse""","5","121","1","false","1","44.532888","37"
"548","""sparse""","5","121","1","false","1","44.532888","56"
"550","""sparse""","5","121","1","false","1","44.532888","46"
"549","""sparse""","5","121","1","false","1","44.532888","49"
"551","""sparse""","5","121","41","false","1","44.532888","50"
"552","""sparse""","5","121","41","false","1","44.532888","43"
"553","""sparse""","5","121","41","false","1","44.532888","36"
"554","""sparse""","5","121","41","false","1","44.532888","41"
"555","""sparse""","5","121","41","false","1","44.532888","42"
"556","""sparse""","5","121","41","false","1","44.532888","42"
"557","""sparse""","5","121","41","false","1","44.532888","53"
"558","""sparse""","5","121","41","false","1","44.532888","43"
"560","""sparse""","5","121","41","false","1","44.532888","47"
"561","""sparse""","5","121","81","false","1","44.532888","49"
"562","""sparse""","5","121","81","false","1","44.532888","41"
"559","""sparse""","5","121","41","false","1","44.532888","36"
"563","""sparse""","5","121","81","false","1","44.532888","40"
"564","""sparse""","5","121","81","false","1","44.532888","53"
"565","""sparse""","5","121","81","false","1","44.532888","42"
"567","""sparse""","5","121","81","false","1","44.532888","44"
"568","""sparse""","5","121","81","false","1","44.532888","41"
"569","""sparse""","5","121","81","false","1","44.532888","45"
"566","""sparse""","5","121","81","false","1","44.532888","35"
"571","""sparse""","5","121","121","false","1","44.532888","41"
"570","""sparse""","5","121","81","false","1","44.532888","42"
"572","""sparse""","5","121","121","false","1","44.532888","47"
"573","""sparse""","5","121","121","false","1","44.532888","52"
"574","""sparse""","5","121","121","false","1","44.532888","37"
"575","""sparse""","5","121","121","false","1","44.532888","40"
"576","""sparse""","5","121","121","false","1","44.532888","44"
"578","""sparse""","5","121","121","false","1","44.532888","39"
"577","""sparse""","5","121","121","false","1","44.532888","47"
"579","""sparse""","5","121","121","false","1","44.532888","42"
"580","""sparse""","5","121","121","false","1","44.532888","45"
"581","""sparse""","5","121","161","false","1","44.532888","43"
"582","""sparse""","5","121","161","false","1","44.532888","46"
"583","""sparse""","5","121","161","false","1","44.532888","39"
"584","""sparse""","5","121","161","false","1","44.532888","56"
"585","""sparse""","5","121","161","false","1","44.532888","54"
"586","""sparse""","5","121","161","false","1","44.532888","53"
"589","""sparse""","5","121","161","false","1","44.532888","41"
"588","""sparse""","5","121","161","false","1","44.532888","40"
"587","""sparse""","5","121","161","false","1","44.532888","45"
"590","""sparse""","5","121","161","false","1","44.532888","42"
"591","""sparse""","5","121","201","false","1","44.532888","42"
"592","""sparse""","5","121","201","false","1","44.532888","46"
"593","""sparse""","5","121","201","false","1","44.532888","48"
"595","""sparse""","5","121","201","false","1","44.532888","50"
"596","""sparse""","5","121","201","false","1","44.532888","42"
"594","""sparse""","5","121","201","false","1","44.532888","45"
"598","""sparse""","5","121","201","false","1","44.532888","48"
"597","""sparse""","5","121","201","false","1","44.532888","40"
"599","""sparse""","5","121","201","false","1","44.532888","42"
"600","""sparse""","5","121","201","false","1","44.532888","39"
"601","""sparse""","5","161","1","false","1","44.532888","52"
"602","""sparse""","5","161","1","false","1","44.532888","40"
"603","""sparse""","5","161","1","false","1","44.532888","38"
"605","""sparse""","5","161","1","false","1","44.532888","61"
"607","""sparse""","5","161","1","false","1","44.532888","51"
"604","""sparse""","5","161","1","false","1","44.532888","54"
"608","""sparse""","5","161","1","false","1","44.532888","51"
"609","""sparse""","5","161","1","false","1","44.532888","41"
"606","""sparse""","5","161","1","false","1","44.532888","61"
"610","""sparse""","5","161","1","false","1","44.532888","41"
"611","""sparse""","5","161","41","false","1","44.532888","57"
"612","""sparse""","5","161","41","false","1","44.532888","50"
"613","""sparse""","5","161","41","false","1","44.532888","49"
"615","""sparse""","5","161","41","false","1","44.532888","47"
"616","""sparse""","5","161","41","false","1","44.532888","55"
"614","""sparse""","5","161","41","false","1","44.532888","55"
"617","""sparse""","5","161","41","false","1","44.532888","38"
"618","""sparse""","5","161","41","false","1","44.532888","52"
"620","""sparse""","5","161","41","false","1","44.532888","40"
"619","""sparse""","5","161","41","false","1","44.532888","48"
"621","""sparse""","5","161","81","false","1","44.532888","43"
"622","""sparse""","5","161","81","false","1","44.532888","52"
"623","""sparse""","5","161","81","false","1","44.532888","45"
"624","""sparse""","5","161","81","false","1","44.532888","42"
"625","""sparse""","5","161","81","false","1","44.532888","45"
"626","""sparse""","5","161","81","false","1","44.532888","48"
"627","""sparse""","5","161","81","false","1","44.532888","56"
"628","""sparse""","5","161","81","false","1","44.532888","34"
"629","""sparse""","5","161","81","false","1","44.532888","47"
"630","""sparse""","5","161","81","false","1","44.532888","40"
"631","""sparse""","5","161","121","false","1","44.532888","39"
"632","""sparse""","5","161","121","false","1","44.532888","50"
"634","""sparse""","5","161","121","false","1","44.532888","35"
"635","""sparse""","5","161","121","false","1","44.532888","42"
"633","""sparse""","5","161","121","false","1","44.532888","40"
"636","""sparse""","5","161","121","false","1","44.532888","53"
"637","""sparse""","5","161","121","false","1","44.532888","34"
"638","""sparse""","5","161","121","false","1","44.532888","42"
"639","""sparse""","5","161","121","false","1","44.532888","46"
"642","""sparse""","5","161","161","false","1","44.532888","39"
"641","""sparse""","5","161","161","false","1","44.532888","48"
"640","""sparse""","5","161","121","false","1","44.532888","39"
"645","""sparse""","5","161","161","false","1","44.532888","54"
"644","""sparse""","5","161","161","false","1","44.532888","39"
"647","""sparse""","5","161","161","false","1","44.532888","37"
"646","""sparse""","5","161","161","false","1","44.532888","49"
"643","""sparse""","5","161","161","false","1","44.532888","43"
"648","""sparse""","5","161","161","false","1","44.532888","39"
"649","""sparse""","5","161","161","false","1","44.532888","49"
"651","""sparse""","5","161","201","false","1","44.532888","49"
"652","""sparse""","5","161","201","false","1","44.532888","40"
"653","""sparse""","5","161","201","false","1","44.532888","52"
"654","""sparse""","5","161","201","false","1","44.532888","42"
"650","""sparse""","5","161","161","false","1","44.532888","37"
"655","""sparse""","5","161","201","false","1","44.532888","40"
"656","""sparse""","5","161","201","false","1","44.532888","41"
"657","""sparse""","5","161","201","false","1","44.532888","44"
"658","""sparse""","5","161","201","false","1","44.532888","42"
"660","""sparse""","5","161","201","false","1","44.532888","40"
"661","""sparse""","5","201","1","false","1","44.532888","29"
"659","""sparse""","5","161","201","false","1","44.532888","42"
"662","""sparse""","5","201","1","false","1","44.532888","47"
"663","""sparse""","5","201","1","false","1","44.532888","29"
"664","""sparse""","5","201","1","false","1","44.532888","39"
"665","""sparse""","5","201","1","false","1","44.532888","35"
"666","""sparse""","5","201","1","false","1","44.532888","56"
"667","""sparse""","5","201","1","false","1","44.532888","38"
"668","""sparse""","5","201","1","false","1","44.532888","54"
"669","""sparse""","5","201","1","false","1","44.532888","42"
"670","""sparse""","5","201","1","false","1","44.532888","36"
"672","""sparse""","5","201","41","false","1","44.532888","38"
"671","""sparse""","5","201","41","false","1","44.532888","48"
"673","""sparse""","5","201","41","false","1","44.532888","54"
"674","""sparse""","5","201","41","false","1","44.532888","38"
"675","""sparse""","5","201","41","false","1","44.532888","50"
"676","""sparse""","5","201","41","false","1","44.532888","37"
"677","""sparse""","5","201","41","false","1","44.532888","39"
"679","""sparse""","5","201","41","false","1","44.532888","44"
"678","""sparse""","5","201","41","false","1","44.532888","47"
"681","""sparse""","5","201","81","false","1","44.532888","39"
"682","""sparse""","5","201","81","false","1","44.532888","45"
"680","""sparse""","5","201","41","false","1","44.532888","43"
"683","""sparse""","5","201","81","false","1","44.532888","55"
"684","""sparse""","5","201","81","false","1","44.532888","51"
"685","""sparse""","5","201","81","false","1","44.532888","41"
"686","""sparse""","5","201","81","false","1","44.532888","40"
"688","""sparse""","5","201","81","false","1","44.532888","52"
"689","""sparse""","5","201","81","false","1","44.532888","43"
"691","""sparse""","5","201","121","false","1","44.532888","51"
"687","""sparse""","5","201","81","false","1","44.532888","37"
"692","""sparse""","5","201","121","false","1","44.532888","42"
"690","""sparse""","5","201","81","false","1","44.532888","59"
"693","""sparse""","5","201","121","false","1","44.532888","31"
"694","""sparse""","5","201","121","false","1","44.532888","46"
"695","""sparse""","5","201","121","false","1","44.532888","47"
"696","""sparse""","5","201","121","false","1","44.532888","49"
"697","""sparse""","5","201","121","false","1","44.532888","41"
"699","""sparse""","5","201","121","false","1","44.532888","43"
"698","""sparse""","5","201","121","false","1","44.532888","38"
"701","""sparse""","5","201","161","false","1","44.532888","35"
"700","""sparse""","5","201","121","false","1","44.532888","50"
"702","""sparse""","5","201","161","false","1","44.532888","41"
"703","""sparse""","5","201","161","false","1","44.532888","47"
"704","""sparse""","5","201","161","false","1","44.532888","56"
"705","""sparse""","5","201","161","false","1","44.532888","31"
"706","""sparse""","5","201","161","false","1","44.532888","63"
"708","""sparse""","5","201","161","false","1","44.532888","50"
"707","""sparse""","5","201","161","false","1","44.532888","60"
"710","""sparse""","5","201","161","false","1","44.532888","45"
"709","""sparse""","5","201","161","false","1","44.532888","51"
"711","""sparse""","5","201","201","false","1","44.532888","35"
"712","""sparse""","5","201","201","false","1","44.532888","42"
"713","""sparse""","5","201","201","false","1","44.532888","41"
"714","""sparse""","5","201","201","false","1","44.532888","39"
"715","""sparse""","5","201","201","false","1","44.532888","38"
"717","""sparse""","5","201","201","false","1","44.532888","47"
"716","""sparse""","5","201","201","false","1","44.532888","35"
"720","""sparse""","5","201","201","false","1","44.532888","46"
