BehaviorSpace results (NetLogo 5.3),,,,,,,,
Bees.nlogo,,,,,,,,
resource_nums,,,,,,,,
02/17/2016 11:01:19:818 -0800,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,
-500,500,-500,500,,,,,
[run number],resource_density,patchiness,c1_mult,c2_mult,calc_R,[step],num-patches-r,count patches with [resource?]
1384,"""sparse""",5,201,121,FALSE,1,44.532888,50
1385,"""sparse""",5,201,121,FALSE,1,44.532888,45
1386,"""sparse""",5,201,121,FALSE,1,44.532888,47
1387,"""sparse""",5,201,121,FALSE,1,44.532888,43
1388,"""sparse""",5,201,121,FALSE,1,44.532888,38
1389,"""sparse""",5,201,121,FALSE,1,44.532888,39
1390,"""sparse""",5,201,121,FALSE,1,44.532888,43
1391,"""sparse""",5,201,121,FALSE,1,44.532888,47
1392,"""sparse""",5,201,121,FALSE,1,44.532888,48
1393,"""sparse""",5,201,121,FALSE,1,44.532888,45
1394,"""sparse""",5,201,121,FALSE,1,44.532888,46
1395,"""sparse""",5,201,121,FALSE,1,44.532888,35
1396,"""sparse""",5,201,121,FALSE,1,44.532888,46
1397,"""sparse""",5,201,121,FALSE,1,44.532888,39
1398,"""sparse""",5,201,121,FALSE,1,44.532888,53
1399,"""sparse""",5,201,121,FALSE,1,44.532888,41
1400,"""sparse""",5,201,121,FALSE,1,44.532888,43
1401,"""sparse""",5,201,161,FALSE,1,44.532888,38
1402,"""sparse""",5,201,161,FALSE,1,44.532888,46
1403,"""sparse""",5,201,161,FALSE,1,44.532888,51
1404,"""sparse""",5,201,161,FALSE,1,44.532888,43
1405,"""sparse""",5,201,161,FALSE,1,44.532888,48
1406,"""sparse""",5,201,161,FALSE,1,44.532888,46
1407,"""sparse""",5,201,161,FALSE,1,44.532888,54
1408,"""sparse""",5,201,161,FALSE,1,44.532888,52
1409,"""sparse""",5,201,161,FALSE,1,44.532888,33
1410,"""sparse""",5,201,161,FALSE,1,44.532888,53
1411,"""sparse""",5,201,161,FALSE,1,44.532888,46
1412,"""sparse""",5,201,161,FALSE,1,44.532888,41
1413,"""sparse""",5,201,161,FALSE,1,44.532888,37
1414,"""sparse""",5,201,161,FALSE,1,44.532888,59
1415,"""sparse""",5,201,161,FALSE,1,44.532888,36
1416,"""sparse""",5,201,161,FALSE,1,44.532888,50
1417,"""sparse""",5,201,161,FALSE,1,44.532888,48
1418,"""sparse""",5,201,161,FALSE,1,44.532888,41
1419,"""sparse""",5,201,161,FALSE,1,44.532888,48
1420,"""sparse""",5,201,161,FALSE,1,44.532888,35
1421,"""sparse""",5,201,201,FALSE,1,44.532888,33
1422,"""sparse""",5,201,201,FALSE,1,44.532888,43
1423,"""sparse""",5,201,201,FALSE,1,44.532888,34
1424,"""sparse""",5,201,201,FALSE,1,44.532888,71
1425,"""sparse""",5,201,201,FALSE,1,44.532888,39
1426,"""sparse""",5,201,201,FALSE,1,44.532888,33
1427,"""sparse""",5,201,201,FALSE,1,44.532888,37
1428,"""sparse""",5,201,201,FALSE,1,44.532888,48
1429,"""sparse""",5,201,201,FALSE,1,44.532888,36
1430,"""sparse""",5,201,201,FALSE,1,44.532888,44
1431,"""sparse""",5,201,201,FALSE,1,44.532888,43
1432,"""sparse""",5,201,201,FALSE,1,44.532888,47
1433,"""sparse""",5,201,201,FALSE,1,44.532888,40
1434,"""sparse""",5,201,201,FALSE,1,44.532888,42
1435,"""sparse""",5,201,201,FALSE,1,44.532888,41
1436,"""sparse""",5,201,201,FALSE,1,44.532888,43
1437,"""sparse""",5,201,201,FALSE,1,44.532888,43
1438,"""sparse""",5,201,201,FALSE,1,44.532888,50
1439,"""sparse""",5,201,201,FALSE,1,44.532888,37
1440,"""sparse""",5,201,201,FALSE,1,44.532888,38
1441,"""sparse""",9,1,1,FALSE,1,44.532888,46
1442,"""sparse""",9,1,1,FALSE,1,44.532888,35
1443,"""sparse""",9,1,1,FALSE,1,44.532888,39
1444,"""sparse""",9,1,1,FALSE,1,44.532888,40
1445,"""sparse""",9,1,1,FALSE,1,44.532888,50
1446,"""sparse""",9,1,1,FALSE,1,44.532888,39
1447,"""sparse""",9,1,1,FALSE,1,44.532888,47
1448,"""sparse""",9,1,1,FALSE,1,44.532888,43
1449,"""sparse""",9,1,1,FALSE,1,44.532888,42
1450,"""sparse""",9,1,1,FALSE,1,44.532888,34
1451,"""sparse""",9,1,1,FALSE,1,44.532888,47
1452,"""sparse""",9,1,1,FALSE,1,44.532888,41
1453,"""sparse""",9,1,1,FALSE,1,44.532888,49
1454,"""sparse""",9,1,1,FALSE,1,44.532888,53
1455,"""sparse""",9,1,1,FALSE,1,44.532888,54
1456,"""sparse""",9,1,1,FALSE,1,44.532888,53
1457,"""sparse""",9,1,1,FALSE,1,44.532888,57
1458,"""sparse""",9,1,1,FALSE,1,44.532888,33
1459,"""sparse""",9,1,1,FALSE,1,44.532888,37
1460,"""sparse""",9,1,1,FALSE,1,44.532888,44
1461,"""sparse""",9,1,41,FALSE,1,44.532888,41
1462,"""sparse""",9,1,41,FALSE,1,44.532888,40
1463,"""sparse""",9,1,41,FALSE,1,44.532888,54
1464,"""sparse""",9,1,41,FALSE,1,44.532888,42
1465,"""sparse""",9,1,41,FALSE,1,44.532888,48
1466,"""sparse""",9,1,41,FALSE,1,44.532888,46
1467,"""sparse""",9,1,41,FALSE,1,44.532888,47
1468,"""sparse""",9,1,41,FALSE,1,44.532888,36
1469,"""sparse""",9,1,41,FALSE,1,44.532888,41
1470,"""sparse""",9,1,41,FALSE,1,44.532888,30
1471,"""sparse""",9,1,41,FALSE,1,44.532888,38
1472,"""sparse""",9,1,41,FALSE,1,44.532888,38
1473,"""sparse""",9,1,41,FALSE,1,44.532888,47
1474,"""sparse""",9,1,41,FALSE,1,44.532888,44
1475,"""sparse""",9,1,41,FALSE,1,44.532888,48
1476,"""sparse""",9,1,41,FALSE,1,44.532888,43
1477,"""sparse""",9,1,41,FALSE,1,44.532888,45
1478,"""sparse""",9,1,41,FALSE,1,44.532888,45
1479,"""sparse""",9,1,41,FALSE,1,44.532888,54
1480,"""sparse""",9,1,41,FALSE,1,44.532888,47
1481,"""sparse""",9,1,81,FALSE,1,44.532888,45
1482,"""sparse""",9,1,81,FALSE,1,44.532888,51
1483,"""sparse""",9,1,81,FALSE,1,44.532888,50
1484,"""sparse""",9,1,81,FALSE,1,44.532888,56
1485,"""sparse""",9,1,81,FALSE,1,44.532888,42
1486,"""sparse""",9,1,81,FALSE,1,44.532888,59
1487,"""sparse""",9,1,81,FALSE,1,44.532888,38
1488,"""sparse""",9,1,81,FALSE,1,44.532888,41
1489,"""sparse""",9,1,81,FALSE,1,44.532888,49
1490,"""sparse""",9,1,81,FALSE,1,44.532888,49
1491,"""sparse""",9,1,81,FALSE,1,44.532888,53
1492,"""sparse""",9,1,81,FALSE,1,44.532888,41
1493,"""sparse""",9,1,81,FALSE,1,44.532888,43
1494,"""sparse""",9,1,81,FALSE,1,44.532888,56
1495,"""sparse""",9,1,81,FALSE,1,44.532888,42
1496,"""sparse""",9,1,81,FALSE,1,44.532888,60
1497,"""sparse""",9,1,81,FALSE,1,44.532888,46
1498,"""sparse""",9,1,81,FALSE,1,44.532888,40
1499,"""sparse""",9,1,81,FALSE,1,44.532888,54
1500,"""sparse""",9,1,81,FALSE,1,44.532888,38
1501,"""sparse""",9,1,121,FALSE,1,44.532888,41
1502,"""sparse""",9,1,121,FALSE,1,44.532888,51
1503,"""sparse""",9,1,121,FALSE,1,44.532888,32
1504,"""sparse""",9,1,121,FALSE,1,44.532888,50
1505,"""sparse""",9,1,121,FALSE,1,44.532888,44
1506,"""sparse""",9,1,121,FALSE,1,44.532888,52
1507,"""sparse""",9,1,121,FALSE,1,44.532888,39
1508,"""sparse""",9,1,121,FALSE,1,44.532888,44
1509,"""sparse""",9,1,121,FALSE,1,44.532888,54
1510,"""sparse""",9,1,121,FALSE,1,44.532888,51
1511,"""sparse""",9,1,121,FALSE,1,44.532888,46
1512,"""sparse""",9,1,121,FALSE,1,44.532888,43
1513,"""sparse""",9,1,121,FALSE,1,44.532888,43
1514,"""sparse""",9,1,121,FALSE,1,44.532888,49
1515,"""sparse""",9,1,121,FALSE,1,44.532888,48
1516,"""sparse""",9,1,121,FALSE,1,44.532888,44
1517,"""sparse""",9,1,121,FALSE,1,44.532888,41
1518,"""sparse""",9,1,121,FALSE,1,44.532888,52
1519,"""sparse""",9,1,121,FALSE,1,44.532888,47
1520,"""sparse""",9,1,121,FALSE,1,44.532888,40
1521,"""sparse""",9,1,161,FALSE,1,44.532888,53
1522,"""sparse""",9,1,161,FALSE,1,44.532888,49
1523,"""sparse""",9,1,161,FALSE,1,44.532888,36
1524,"""sparse""",9,1,161,FALSE,1,44.532888,46
1525,"""sparse""",9,1,161,FALSE,1,44.532888,40
1526,"""sparse""",9,1,161,FALSE,1,44.532888,48
1527,"""sparse""",9,1,161,FALSE,1,44.532888,35
1528,"""sparse""",9,1,161,FALSE,1,44.532888,43
1529,"""sparse""",9,1,161,FALSE,1,44.532888,54
1530,"""sparse""",9,1,161,FALSE,1,44.532888,44
1531,"""sparse""",9,1,161,FALSE,1,44.532888,38
1532,"""sparse""",9,1,161,FALSE,1,44.532888,51
1533,"""sparse""",9,1,161,FALSE,1,44.532888,53
1534,"""sparse""",9,1,161,FALSE,1,44.532888,48
1535,"""sparse""",9,1,161,FALSE,1,44.532888,44
1536,"""sparse""",9,1,161,FALSE,1,44.532888,32
1537,"""sparse""",9,1,161,FALSE,1,44.532888,54
1538,"""sparse""",9,1,161,FALSE,1,44.532888,48
1539,"""sparse""",9,1,161,FALSE,1,44.532888,49
1540,"""sparse""",9,1,161,FALSE,1,44.532888,38
1541,"""sparse""",9,1,201,FALSE,1,44.532888,44
1542,"""sparse""",9,1,201,FALSE,1,44.532888,36
1543,"""sparse""",9,1,201,FALSE,1,44.532888,60
1544,"""sparse""",9,1,201,FALSE,1,44.532888,39
1545,"""sparse""",9,1,201,FALSE,1,44.532888,42
1546,"""sparse""",9,1,201,FALSE,1,44.532888,44
1547,"""sparse""",9,1,201,FALSE,1,44.532888,52
1548,"""sparse""",9,1,201,FALSE,1,44.532888,42
1549,"""sparse""",9,1,201,FALSE,1,44.532888,40
1550,"""sparse""",9,1,201,FALSE,1,44.532888,51
1551,"""sparse""",9,1,201,FALSE,1,44.532888,58
1552,"""sparse""",9,1,201,FALSE,1,44.532888,42
1553,"""sparse""",9,1,201,FALSE,1,44.532888,42
1554,"""sparse""",9,1,201,FALSE,1,44.532888,38
1555,"""sparse""",9,1,201,FALSE,1,44.532888,44
1556,"""sparse""",9,1,201,FALSE,1,44.532888,49
1557,"""sparse""",9,1,201,FALSE,1,44.532888,57
1558,"""sparse""",9,1,201,FALSE,1,44.532888,48
1559,"""sparse""",9,1,201,FALSE,1,44.532888,48
1560,"""sparse""",9,1,201,FALSE,1,44.532888,51
1561,"""sparse""",9,41,1,FALSE,1,44.532888,55
1562,"""sparse""",9,41,1,FALSE,1,44.532888,49
1563,"""sparse""",9,41,1,FALSE,1,44.532888,45
1564,"""sparse""",9,41,1,FALSE,1,44.532888,45
1565,"""sparse""",9,41,1,FALSE,1,44.532888,42
1566,"""sparse""",9,41,1,FALSE,1,44.532888,42
1567,"""sparse""",9,41,1,FALSE,1,44.532888,45
1568,"""sparse""",9,41,1,FALSE,1,44.532888,58
1569,"""sparse""",9,41,1,FALSE,1,44.532888,50
1570,"""sparse""",9,41,1,FALSE,1,44.532888,53
1571,"""sparse""",9,41,1,FALSE,1,44.532888,35
1572,"""sparse""",9,41,1,FALSE,1,44.532888,38
1573,"""sparse""",9,41,1,FALSE,1,44.532888,55
1574,"""sparse""",9,41,1,FALSE,1,44.532888,41
1575,"""sparse""",9,41,1,FALSE,1,44.532888,32
1576,"""sparse""",9,41,1,FALSE,1,44.532888,47
1577,"""sparse""",9,41,1,FALSE,1,44.532888,41
1578,"""sparse""",9,41,1,FALSE,1,44.532888,36
1579,"""sparse""",9,41,1,FALSE,1,44.532888,32
1580,"""sparse""",9,41,1,FALSE,1,44.532888,56
1581,"""sparse""",9,41,41,FALSE,1,44.532888,50
1582,"""sparse""",9,41,41,FALSE,1,44.532888,50
1583,"""sparse""",9,41,41,FALSE,1,44.532888,50
1584,"""sparse""",9,41,41,FALSE,1,44.532888,44
1585,"""sparse""",9,41,41,FALSE,1,44.532888,37
1586,"""sparse""",9,41,41,FALSE,1,44.532888,40
1587,"""sparse""",9,41,41,FALSE,1,44.532888,34
1588,"""sparse""",9,41,41,FALSE,1,44.532888,48
1589,"""sparse""",9,41,41,FALSE,1,44.532888,42
1590,"""sparse""",9,41,41,FALSE,1,44.532888,48
1591,"""sparse""",9,41,41,FALSE,1,44.532888,52
1592,"""sparse""",9,41,41,FALSE,1,44.532888,37
1593,"""sparse""",9,41,41,FALSE,1,44.532888,42
1594,"""sparse""",9,41,41,FALSE,1,44.532888,40
1595,"""sparse""",9,41,41,FALSE,1,44.532888,41
1596,"""sparse""",9,41,41,FALSE,1,44.532888,47
1597,"""sparse""",9,41,41,FALSE,1,44.532888,42
1598,"""sparse""",9,41,41,FALSE,1,44.532888,47
1599,"""sparse""",9,41,41,FALSE,1,44.532888,40
1600,"""sparse""",9,41,41,FALSE,1,44.532888,49
1601,"""sparse""",9,41,81,FALSE,1,44.532888,53
1602,"""sparse""",9,41,81,FALSE,1,44.532888,47
1603,"""sparse""",9,41,81,FALSE,1,44.532888,47
1604,"""sparse""",9,41,81,FALSE,1,44.532888,63
1605,"""sparse""",9,41,81,FALSE,1,44.532888,43
1606,"""sparse""",9,41,81,FALSE,1,44.532888,47
1607,"""sparse""",9,41,81,FALSE,1,44.532888,39
1608,"""sparse""",9,41,81,FALSE,1,44.532888,48
1609,"""sparse""",9,41,81,FALSE,1,44.532888,45
1610,"""sparse""",9,41,81,FALSE,1,44.532888,45
1611,"""sparse""",9,41,81,FALSE,1,44.532888,43
1612,"""sparse""",9,41,81,FALSE,1,44.532888,35
1613,"""sparse""",9,41,81,FALSE,1,44.532888,48
1614,"""sparse""",9,41,81,FALSE,1,44.532888,42
1615,"""sparse""",9,41,81,FALSE,1,44.532888,44
1616,"""sparse""",9,41,81,FALSE,1,44.532888,55
1617,"""sparse""",9,41,81,FALSE,1,44.532888,44
1618,"""sparse""",9,41,81,FALSE,1,44.532888,43
1619,"""sparse""",9,41,81,FALSE,1,44.532888,49
1620,"""sparse""",9,41,81,FALSE,1,44.532888,56
1621,"""sparse""",9,41,121,FALSE,1,44.532888,51
1622,"""sparse""",9,41,121,FALSE,1,44.532888,44
1623,"""sparse""",9,41,121,FALSE,1,44.532888,37
1624,"""sparse""",9,41,121,FALSE,1,44.532888,56
1625,"""sparse""",9,41,121,FALSE,1,44.532888,39
1626,"""sparse""",9,41,121,FALSE,1,44.532888,43
1627,"""sparse""",9,41,121,FALSE,1,44.532888,48
1628,"""sparse""",9,41,121,FALSE,1,44.532888,46
1629,"""sparse""",9,41,121,FALSE,1,44.532888,35
1630,"""sparse""",9,41,121,FALSE,1,44.532888,44
1631,"""sparse""",9,41,121,FALSE,1,44.532888,33
1632,"""sparse""",9,41,121,FALSE,1,44.532888,40
1633,"""sparse""",9,41,121,FALSE,1,44.532888,41
1634,"""sparse""",9,41,121,FALSE,1,44.532888,40
1635,"""sparse""",9,41,121,FALSE,1,44.532888,38
1636,"""sparse""",9,41,121,FALSE,1,44.532888,46
1637,"""sparse""",9,41,121,FALSE,1,44.532888,41
1638,"""sparse""",9,41,121,FALSE,1,44.532888,41
1639,"""sparse""",9,41,121,FALSE,1,44.532888,41
1640,"""sparse""",9,41,121,FALSE,1,44.532888,52
1641,"""sparse""",9,41,161,FALSE,1,44.532888,55
1642,"""sparse""",9,41,161,FALSE,1,44.532888,38
1643,"""sparse""",9,41,161,FALSE,1,44.532888,41
1644,"""sparse""",9,41,161,FALSE,1,44.532888,41
1645,"""sparse""",9,41,161,FALSE,1,44.532888,51
1646,"""sparse""",9,41,161,FALSE,1,44.532888,53
1647,"""sparse""",9,41,161,FALSE,1,44.532888,49
1648,"""sparse""",9,41,161,FALSE,1,44.532888,45
1649,"""sparse""",9,41,161,FALSE,1,44.532888,57
1650,"""sparse""",9,41,161,FALSE,1,44.532888,39
1651,"""sparse""",9,41,161,FALSE,1,44.532888,38
1652,"""sparse""",9,41,161,FALSE,1,44.532888,38
1653,"""sparse""",9,41,161,FALSE,1,44.532888,44
1654,"""sparse""",9,41,161,FALSE,1,44.532888,57
1655,"""sparse""",9,41,161,FALSE,1,44.532888,37
1656,"""sparse""",9,41,161,FALSE,1,44.532888,39
1657,"""sparse""",9,41,161,FALSE,1,44.532888,48
1658,"""sparse""",9,41,161,FALSE,1,44.532888,35
1659,"""sparse""",9,41,161,FALSE,1,44.532888,39
1660,"""sparse""",9,41,161,FALSE,1,44.532888,45
1661,"""sparse""",9,41,201,FALSE,1,44.532888,41
1662,"""sparse""",9,41,201,FALSE,1,44.532888,44
1663,"""sparse""",9,41,201,FALSE,1,44.532888,28
1664,"""sparse""",9,41,201,FALSE,1,44.532888,39
1665,"""sparse""",9,41,201,FALSE,1,44.532888,48
1666,"""sparse""",9,41,201,FALSE,1,44.532888,42
1667,"""sparse""",9,41,201,FALSE,1,44.532888,35
1668,"""sparse""",9,41,201,FALSE,1,44.532888,41
1669,"""sparse""",9,41,201,FALSE,1,44.532888,51
1670,"""sparse""",9,41,201,FALSE,1,44.532888,41
1671,"""sparse""",9,41,201,FALSE,1,44.532888,51
1672,"""sparse""",9,41,201,FALSE,1,44.532888,43
1673,"""sparse""",9,41,201,FALSE,1,44.532888,53
1674,"""sparse""",9,41,201,FALSE,1,44.532888,45
1675,"""sparse""",9,41,201,FALSE,1,44.532888,49
1676,"""sparse""",9,41,201,FALSE,1,44.532888,52
1677,"""sparse""",9,41,201,FALSE,1,44.532888,36
1678,"""sparse""",9,41,201,FALSE,1,44.532888,36
1679,"""sparse""",9,41,201,FALSE,1,44.532888,53
1680,"""sparse""",9,41,201,FALSE,1,44.532888,44
1681,"""sparse""",9,81,1,FALSE,1,44.532888,42
1682,"""sparse""",9,81,1,FALSE,1,44.532888,49
1683,"""sparse""",9,81,1,FALSE,1,44.532888,34
1684,"""sparse""",9,81,1,FALSE,1,44.532888,43
1685,"""sparse""",9,81,1,FALSE,1,44.532888,56
1686,"""sparse""",9,81,1,FALSE,1,44.532888,41
1687,"""sparse""",9,81,1,FALSE,1,44.532888,44
1688,"""sparse""",9,81,1,FALSE,1,44.532888,42
1689,"""sparse""",9,81,1,FALSE,1,44.532888,49
1690,"""sparse""",9,81,1,FALSE,1,44.532888,32
1691,"""sparse""",9,81,1,FALSE,1,44.532888,47
1692,"""sparse""",9,81,1,FALSE,1,44.532888,42
1693,"""sparse""",9,81,1,FALSE,1,44.532888,44
1694,"""sparse""",9,81,1,FALSE,1,44.532888,46
1695,"""sparse""",9,81,1,FALSE,1,44.532888,49
1696,"""sparse""",9,81,1,FALSE,1,44.532888,45
1697,"""sparse""",9,81,1,FALSE,1,44.532888,54
1698,"""sparse""",9,81,1,FALSE,1,44.532888,47
1699,"""sparse""",9,81,1,FALSE,1,44.532888,56
1700,"""sparse""",9,81,1,FALSE,1,44.532888,43
1701,"""sparse""",9,81,41,FALSE,1,44.532888,46
1702,"""sparse""",9,81,41,FALSE,1,44.532888,39
1703,"""sparse""",9,81,41,FALSE,1,44.532888,43
1704,"""sparse""",9,81,41,FALSE,1,44.532888,46
1705,"""sparse""",9,81,41,FALSE,1,44.532888,32
1706,"""sparse""",9,81,41,FALSE,1,44.532888,44
1707,"""sparse""",9,81,41,FALSE,1,44.532888,49
1708,"""sparse""",9,81,41,FALSE,1,44.532888,33
1709,"""sparse""",9,81,41,FALSE,1,44.532888,36
1710,"""sparse""",9,81,41,FALSE,1,44.532888,39
1711,"""sparse""",9,81,41,FALSE,1,44.532888,41
1712,"""sparse""",9,81,41,FALSE,1,44.532888,47
1713,"""sparse""",9,81,41,FALSE,1,44.532888,45
1714,"""sparse""",9,81,41,FALSE,1,44.532888,44
1715,"""sparse""",9,81,41,FALSE,1,44.532888,51
1716,"""sparse""",9,81,41,FALSE,1,44.532888,40
1717,"""sparse""",9,81,41,FALSE,1,44.532888,45
1718,"""sparse""",9,81,41,FALSE,1,44.532888,29
1719,"""sparse""",9,81,41,FALSE,1,44.532888,38
1720,"""sparse""",9,81,41,FALSE,1,44.532888,39
1721,"""sparse""",9,81,81,FALSE,1,44.532888,56
1722,"""sparse""",9,81,81,FALSE,1,44.532888,56
1723,"""sparse""",9,81,81,FALSE,1,44.532888,36
1724,"""sparse""",9,81,81,FALSE,1,44.532888,30
1725,"""sparse""",9,81,81,FALSE,1,44.532888,33
1726,"""sparse""",9,81,81,FALSE,1,44.532888,49
1727,"""sparse""",9,81,81,FALSE,1,44.532888,47
1728,"""sparse""",9,81,81,FALSE,1,44.532888,37
1729,"""sparse""",9,81,81,FALSE,1,44.532888,49
1730,"""sparse""",9,81,81,FALSE,1,44.532888,38
1731,"""sparse""",9,81,81,FALSE,1,44.532888,48
1732,"""sparse""",9,81,81,FALSE,1,44.532888,41
1733,"""sparse""",9,81,81,FALSE,1,44.532888,49
1734,"""sparse""",9,81,81,FALSE,1,44.532888,52
1735,"""sparse""",9,81,81,FALSE,1,44.532888,41
1736,"""sparse""",9,81,81,FALSE,1,44.532888,47
1737,"""sparse""",9,81,81,FALSE,1,44.532888,52
1738,"""sparse""",9,81,81,FALSE,1,44.532888,48
1739,"""sparse""",9,81,81,FALSE,1,44.532888,30
1740,"""sparse""",9,81,81,FALSE,1,44.532888,39
1741,"""sparse""",9,81,121,FALSE,1,44.532888,39
1742,"""sparse""",9,81,121,FALSE,1,44.532888,38
1743,"""sparse""",9,81,121,FALSE,1,44.532888,52
1744,"""sparse""",9,81,121,FALSE,1,44.532888,42
1745,"""sparse""",9,81,121,FALSE,1,44.532888,37
1746,"""sparse""",9,81,121,FALSE,1,44.532888,50
1747,"""sparse""",9,81,121,FALSE,1,44.532888,43
1748,"""sparse""",9,81,121,FALSE,1,44.532888,44
1749,"""sparse""",9,81,121,FALSE,1,44.532888,43
1750,"""sparse""",9,81,121,FALSE,1,44.532888,45
1751,"""sparse""",9,81,121,FALSE,1,44.532888,38
1752,"""sparse""",9,81,121,FALSE,1,44.532888,40
1753,"""sparse""",9,81,121,FALSE,1,44.532888,46
1754,"""sparse""",9,81,121,FALSE,1,44.532888,55
1755,"""sparse""",9,81,121,FALSE,1,44.532888,38
1756,"""sparse""",9,81,121,FALSE,1,44.532888,67
1757,"""sparse""",9,81,121,FALSE,1,44.532888,48
1758,"""sparse""",9,81,121,FALSE,1,44.532888,40
1759,"""sparse""",9,81,121,FALSE,1,44.532888,57
1760,"""sparse""",9,81,121,FALSE,1,44.532888,33
1761,"""sparse""",9,81,161,FALSE,1,44.532888,42
1762,"""sparse""",9,81,161,FALSE,1,44.532888,31
1763,"""sparse""",9,81,161,FALSE,1,44.532888,35
1764,"""sparse""",9,81,161,FALSE,1,44.532888,41
1765,"""sparse""",9,81,161,FALSE,1,44.532888,43
1766,"""sparse""",9,81,161,FALSE,1,44.532888,52
1767,"""sparse""",9,81,161,FALSE,1,44.532888,39
1768,"""sparse""",9,81,161,FALSE,1,44.532888,38
1769,"""sparse""",9,81,161,FALSE,1,44.532888,47
1770,"""sparse""",9,81,161,FALSE,1,44.532888,41
1771,"""sparse""",9,81,161,FALSE,1,44.532888,43
1772,"""sparse""",9,81,161,FALSE,1,44.532888,49
1773,"""sparse""",9,81,161,FALSE,1,44.532888,57
1774,"""sparse""",9,81,161,FALSE,1,44.532888,54
1775,"""sparse""",9,81,161,FALSE,1,44.532888,41
1776,"""sparse""",9,81,161,FALSE,1,44.532888,44
1777,"""sparse""",9,81,161,FALSE,1,44.532888,51
1778,"""sparse""",9,81,161,FALSE,1,44.532888,50
1779,"""sparse""",9,81,161,FALSE,1,44.532888,41
1780,"""sparse""",9,81,161,FALSE,1,44.532888,44
1781,"""sparse""",9,81,201,FALSE,1,44.532888,59
1782,"""sparse""",9,81,201,FALSE,1,44.532888,44
1783,"""sparse""",9,81,201,FALSE,1,44.532888,42
1784,"""sparse""",9,81,201,FALSE,1,44.532888,34
1785,"""sparse""",9,81,201,FALSE,1,44.532888,48
1786,"""sparse""",9,81,201,FALSE,1,44.532888,44
1787,"""sparse""",9,81,201,FALSE,1,44.532888,56
1788,"""sparse""",9,81,201,FALSE,1,44.532888,46
1789,"""sparse""",9,81,201,FALSE,1,44.532888,39
1790,"""sparse""",9,81,201,FALSE,1,44.532888,48
1791,"""sparse""",9,81,201,FALSE,1,44.532888,41
1792,"""sparse""",9,81,201,FALSE,1,44.532888,41
1793,"""sparse""",9,81,201,FALSE,1,44.532888,50
1794,"""sparse""",9,81,201,FALSE,1,44.532888,51
1795,"""sparse""",9,81,201,FALSE,1,44.532888,49
1796,"""sparse""",9,81,201,FALSE,1,44.532888,37
1797,"""sparse""",9,81,201,FALSE,1,44.532888,52
1798,"""sparse""",9,81,201,FALSE,1,44.532888,46
1799,"""sparse""",9,81,201,FALSE,1,44.532888,57
1800,"""sparse""",9,81,201,FALSE,1,44.532888,45
1801,"""sparse""",9,121,1,FALSE,1,44.532888,42
1802,"""sparse""",9,121,1,FALSE,1,44.532888,42
1803,"""sparse""",9,121,1,FALSE,1,44.532888,40
1804,"""sparse""",9,121,1,FALSE,1,44.532888,39
1805,"""sparse""",9,121,1,FALSE,1,44.532888,40
1806,"""sparse""",9,121,1,FALSE,1,44.532888,47
1807,"""sparse""",9,121,1,FALSE,1,44.532888,38
1808,"""sparse""",9,121,1,FALSE,1,44.532888,41
1809,"""sparse""",9,121,1,FALSE,1,44.532888,62
1810,"""sparse""",9,121,1,FALSE,1,44.532888,50
1811,"""sparse""",9,121,1,FALSE,1,44.532888,43
1812,"""sparse""",9,121,1,FALSE,1,44.532888,48
1813,"""sparse""",9,121,1,FALSE,1,44.532888,43
1814,"""sparse""",9,121,1,FALSE,1,44.532888,40
1815,"""sparse""",9,121,1,FALSE,1,44.532888,41
1816,"""sparse""",9,121,1,FALSE,1,44.532888,35
1817,"""sparse""",9,121,1,FALSE,1,44.532888,40
1818,"""sparse""",9,121,1,FALSE,1,44.532888,55
1819,"""sparse""",9,121,1,FALSE,1,44.532888,43
1820,"""sparse""",9,121,1,FALSE,1,44.532888,37
1821,"""sparse""",9,121,41,FALSE,1,44.532888,38
1822,"""sparse""",9,121,41,FALSE,1,44.532888,48
1823,"""sparse""",9,121,41,FALSE,1,44.532888,36
1824,"""sparse""",9,121,41,FALSE,1,44.532888,56
1825,"""sparse""",9,121,41,FALSE,1,44.532888,42
1826,"""sparse""",9,121,41,FALSE,1,44.532888,43
1827,"""sparse""",9,121,41,FALSE,1,44.532888,48
1828,"""sparse""",9,121,41,FALSE,1,44.532888,50
1829,"""sparse""",9,121,41,FALSE,1,44.532888,45
1830,"""sparse""",9,121,41,FALSE,1,44.532888,41
1831,"""sparse""",9,121,41,FALSE,1,44.532888,41
1832,"""sparse""",9,121,41,FALSE,1,44.532888,55
1833,"""sparse""",9,121,41,FALSE,1,44.532888,37
1834,"""sparse""",9,121,41,FALSE,1,44.532888,52
1835,"""sparse""",9,121,41,FALSE,1,44.532888,33
1836,"""sparse""",9,121,41,FALSE,1,44.532888,45
1837,"""sparse""",9,121,41,FALSE,1,44.532888,38
1838,"""sparse""",9,121,41,FALSE,1,44.532888,48
1839,"""sparse""",9,121,41,FALSE,1,44.532888,24
1840,"""sparse""",9,121,41,FALSE,1,44.532888,36
1841,"""sparse""",9,121,81,FALSE,1,44.532888,49
1842,"""sparse""",9,121,81,FALSE,1,44.532888,48
1843,"""sparse""",9,121,81,FALSE,1,44.532888,48
